IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,1996,25.6671,54.4718,69.2827,69.2827,1
5,1997,25.6671,54.4718,72.6897,69.2827,0.875694
5,1998,25.6671,54.4718,87.5619,87.5619,0.49058
5,1999,25.6671,54.4718,91.1783,91.1783,0.868579
5,2000,25.6671,54.4718,88.4447,88.4447,1
5,2001,25.6671,54.4718,87.2061,87.2061,1
5,2002,25.6671,54.4718,96.8997,87.2061,0.685457
5,2003,25.6671,54.4718,68.3861,68.3861,1
5,2004,25.6671,54.4718,58.8461,58.8461,1
5,2005,25.6671,54.4718,60.0192,60.0192,0.955324
5,2006,25.6671,54.4718,73.2464,60.0192,0.597301
5,2007,25.6671,54.4718,78.4893,60.0192,0.486946
5,2008,25.6671,54.4718,56.6088,56.6088,1
5,2009,25.6671,54.4718,76.0995,76.0995,0.467963
5,2010,25.6671,54.4718,88.0292,76.0995,0.628269
5,2011,25.6671,54.4718,84.7696,84.7696,0.713345
5,2012,25.6671,54.4718,86.0792,86.0792,0.950258
5,2013,25.6671,54.4718,82.294,82.294,1
5,2014,25.6671,54.4718,62.8381,62.8381,1
5,2015,25.6671,54.4718,55.6713,55.6713,1
5,2016,25.6671,54.4718,64.5339,64.5339,0.708015
5,2017,25.6671,54.4718,74.4463,64.5339,0.679641
5,2018,25.6671,54.4718,79.488,64.5339,0.558434
5,2019,25.6671,54.4718,73.6397,73.6397,0.701338
5,2020,25.6671,54.4718,94.8452,73.6397,0.43772
5,2021,25.6671,54.4718,70.2211,70.2211,1
5,2022,25.6671,54.4718,63.5938,63.5938,1
5,2023,25.6671,54.4718,86.7695,86.7695,0.405379
5,2024,25.6671,54.4718,85.1946,85.1946,1
5,2025,25.6671,54.4718,71.8794,71.8794,1
5,2026,25.6671,54.4718,54.8567,54.8567,1
5,2027,25.6671,54.4718,59.9656,59.9656,0.819514
5,2028,25.6671,54.4718,84.1989,59.9656,0.389015
5,2029,25.6671,54.4718,60.8266,60.8266,0.967013
5,2030,25.6671,54.4718,63.3677,63.3677,0.90574
5,2031,25.6671,54.4718,78.0491,78.0491,0.5644
5,2032,25.6671,54.4718,76.9527,76.9527,1
5,2033,25.6671,54.4718,76.6931,76.6931,1
5,2034,25.6671,54.4718,96.5452,76.6931,0.461422
5,2035,25.6671,54.4718,55.018,55.018,1
5,2036,25.6671,54.4718,65.3987,65.3987,0.667354
5,2037,25.6671,54.4718,85.4964,65.3987,0.457027
5,2038,25.6671,54.4718,82.4554,82.4554,0.514512
5,2039,25.6671,54.4718,104.391,104.391,0.425442
5,2040,25.6671,54.4718,82.8726,82.8726,1
5,2041,25.6671,54.4718,59.5515,59.5515,1
5,2042,25.6671,54.4718,59.2484,59.2484,1
5,2043,25.6671,54.4718,66.7399,66.7399,0.746863
5,2044,25.6671,54.4718,82.3343,66.7399,0.544678
5,2045,25.6671,54.4718,60.7938,60.7938,1
5,2046,25.6671,54.4718,56.645,56.645,1
5,2047,25.6671,54.4718,76.3977,56.645,0.46321
5,2048,25.6671,54.4718,74.0409,74.0409,0.507758
5,2049,25.6671,54.4718,80.841,80.841,0.767255
5,2050,25.6671,54.4718,74.3194,74.3194,1
5,2051,25.6671,54.4718,86.7638,74.3194,0.615797
5,2052,25.6671,54.4718,78.0739,78.0739,0.863917
5,2053,25.6671,54.4718,61.4097,61.4097,1
5,2054,25.6671,54.4718,83.8586,61.4097,0.417023
5,2055,25.6671,54.4718,63.3654,61.4097,0.926636
5,2056,25.6671,54.4718,74.0855,74.0855,0.610271
5,2057,25.6671,54.4718,69.3824,69.3824,1
5,2058,25.6671,54.4718,67.7147,67.7147,1
5,2059,25.6671,54.4718,75.1241,67.7147,0.749256
5,2060,25.6671,54.4718,67.4039,67.4039,1
5,2061,25.6671,54.4718,60.2876,60.2876,1
5,2062,25.6671,54.4718,70.338,60.2876,0.675997
5,2063,25.6671,54.4718,74.934,74.934,0.565169
5,2064,25.6671,54.4718,84.2085,74.934,0.696745
5,2065,25.6671,54.4718,59.3769,59.3769,1
5,2066,25.6671,54.4718,61.2617,61.2617,0.929196
5,2067,25.6671,54.4718,78.2877,61.2617,0.51513
5,2068,25.6671,54.4718,67.0374,61.2617,0.798499
5,2069,25.6671,54.4718,75.5662,61.2617,0.572749
5,2070,25.6671,54.4718,56.4589,56.4589,1
5,2071,25.6671,54.4718,73.6917,73.6917,0.510993
5,2072,25.6671,54.4718,54.7264,54.7264,1
5,2073,25.6671,54.4718,68.6358,68.6358,0.581634
5,2074,25.6671,54.4718,57.4062,57.4062,1
5,2075,25.6671,54.4718,69.1005,69.1005,0.634058
5,2076,25.6671,54.4718,63.0647,63.0647,1
5,2077,25.6671,54.4718,85.4523,85.4523,0.418019
5,2078,25.6671,54.4718,99.3247,99.3247,0.582471
5,2079,25.6671,54.4718,88.4507,88.4507,1
5,2080,25.6671,54.4718,89.7642,89.7642,0.950113
5,2081,25.6671,54.4718,72.995,72.995,1
5,2082,25.6671,54.4718,56.8924,56.8924,1
5,2083,25.6671,54.4718,63.5671,63.5671,0.771014
5,2084,25.6671,54.4718,65.9173,65.9173,0.912503
5,2085,25.6671,54.4718,65.2957,65.2957,1
5,2086,25.6671,54.4718,66.5252,66.5252,0.953227
5,2087,25.6671,54.4718,62.8477,62.8477,1
5,2088,25.6671,54.4718,71.6204,71.6204,0.710498
5,2089,25.6671,54.4718,92.4719,71.6204,0.443801
5,2090,25.6671,54.4718,62.4719,62.4719,1
5,2091,25.6671,54.4718,85.5831,62.4719,0.406399
5,2092,25.6671,54.4718,59.1335,59.1335,1
5,2093,25.6671,54.4718,74.1045,59.1335,0.558068
5,2094,25.6671,54.4718,82.6899,59.1335,0.39941
5,2095,25.6671,54.4718,55.1539,55.1539,1
5,2096,25.6671,54.4718,62.192,62.192,0.760173
5,2097,25.6671,54.4718,55.9627,55.9627,1
5,2098,25.6671,54.4718,74.5633,55.9627,0.484477
5,2099,25.6671,54.4718,68.5974,55.9627,0.611248
5,2100,25.6671,54.4718,71.2323,55.9627,0.551613
5,2101,24.3837,54.4718,58.7613,58.7613,0.891569
5,2102,24.3837,54.4718,63.6227,63.6227,0.819246
5,2103,24.3837,54.4718,68.7394,68.7394,0.810712
5,2104,24.3837,54.4718,92.0311,68.7394,0.38473
5,2105,24.3837,54.4718,72.4842,72.4842,0.857634
5,2106,24.3837,54.4718,84.3929,84.3929,0.613618
5,2107,24.3837,54.4718,86.3541,86.3541,0.922717
5,2108,24.3837,54.4718,83.3686,83.3686,1
5,2109,24.3837,54.4718,89.8895,89.8895,0.765347
5,2110,24.3837,54.4718,71.6355,71.6355,1
5,2111,24.3837,54.4718,69.3324,69.3324,1
5,2112,24.3837,54.4718,56.8155,56.8155,1
5,2113,24.3837,54.4718,66.2356,66.2356,0.679548
5,2114,24.3837,54.4718,80.9122,80.9122,0.547769
5,2115,24.3837,54.4718,78.4703,78.4703,1
5,2116,24.3837,54.4718,99.1452,99.1452,0.428314
5,2117,24.3837,54.4718,75.7236,75.7236,1
5,2118,24.3837,54.4718,65.5219,65.5219,1
5,2119,24.3837,54.4718,88.3907,88.3907,0.39146
5,2120,24.3837,54.4718,84.8372,84.8372,1
5,2121,24.3837,54.4718,90.3838,90.3838,0.796546
