IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,402,771.964,55.6752,238.894,238.894,0.962217
5,403,771.964,55.6752,356.772,356.772,0.858388
5,404,771.964,55.6752,513.503,513.503,0.816255
5,405,771.964,55.6752,358.739,358.739,1
5,406,771.964,55.6752,268.224,268.224,1
5,407,771.964,55.6752,313.11,313.11,0.943512
5,408,771.964,55.6752,244.36,244.36,1
5,409,771.964,55.6752,232.837,232.837,1
5,410,771.964,55.6752,306.344,306.344,0.909172
5,411,771.964,55.6752,282.876,282.876,1
5,412,771.964,55.6752,331.01,282.876,0.939552
5,413,771.964,55.6752,379.459,379.459,0.882397
5,414,771.964,55.6752,395.638,395.638,0.979261
5,415,771.964,55.6752,466.82,466.82,0.911914
5,416,771.964,55.6752,283.555,283.555,1
5,417,771.964,55.6752,138.295,138.295,1
5,418,771.964,55.6752,339.419,138.295,0.770639
5,419,771.964,55.6752,105.963,105.963,1
5,420,771.964,55.6752,74.3193,74.3193,1
5,421,771.964,55.6752,72.5705,72.5705,1
5,422,771.964,55.6752,234.462,72.5705,0.810816
5,423,771.964,55.6752,89.8222,89.8222,0.9779
5,424,771.964,55.6752,132.772,132.772,0.945882
5,425,771.964,55.6752,115.457,115.457,1
5,426,771.964,55.6752,261.671,261.671,0.827451
5,427,771.964,55.6752,218.639,218.639,1
5,428,771.964,55.6752,57.5691,57.5691,1
5,429,771.964,55.6752,58.9722,58.9722,0.998184
5,430,771.964,55.6752,81.3309,81.3309,0.971452
5,431,771.964,55.6752,86.2924,86.2924,0.993594
5,432,771.964,55.6752,60.6003,60.6003,1
5,433,771.964,55.6752,175.489,175.489,0.861719
5,434,771.964,55.6752,288.739,288.739,0.863549
5,435,771.964,55.6752,450.66,288.739,0.810786
5,436,771.964,55.6752,155.565,155.565,1
5,437,771.964,55.6752,55.7579,55.7579,1
5,438,771.964,55.6752,242.633,242.633,0.784996
5,439,771.964,55.6752,85.7602,85.7602,1
5,440,771.964,55.6752,268.314,268.314,0.789402
5,441,733.366,55.6752,111.03,111.03,1
5,442,733.366,55.6752,235.525,111.03,0.843868
5,443,733.366,55.6752,278.043,278.043,0.796335
5,444,733.366,55.6752,385.973,278.043,0.863147
5,445,733.366,55.6752,264.467,264.467,1
5,446,733.366,55.6752,90.0799,90.0799,1
5,447,733.366,55.6752,134.648,134.648,0.941038
5,448,733.366,55.6752,371.213,134.648,0.724282
5,449,733.366,55.6752,55.7866,55.7866,1
5,450,733.366,55.6752,110.869,110.869,0.927642
5,451,733.366,55.6752,210.935,210.935,0.872452
5,452,733.366,55.6752,125.991,125.991,1
5,453,733.366,55.6752,103.36,103.36,1
5,454,733.366,55.6752,90.8668,90.8668,1
5,455,733.366,55.6752,167.564,90.8668,0.900701
5,456,733.366,55.6752,62.3916,62.3916,1
5,457,733.366,55.6752,129.161,129.161,0.912977
5,458,733.366,55.6752,182.647,182.647,0.929663
5,459,733.366,55.6752,447.496,447.496,0.69688
5,460,733.366,55.6752,224.037,224.037,1
5,461,733.366,55.6752,76.2185,76.2185,1
5,462,733.366,55.6752,127.112,127.112,0.932956
5,463,733.366,55.6752,157.691,157.691,0.95916
5,464,733.366,55.6752,87.131,87.131,1
5,465,733.366,55.6752,282.9,282.9,0.765714
