IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,108,91.3911,77.8687,135.472,135.472,0.932554
5,109,91.3911,77.8687,119.728,119.728,1
5,110,91.3911,77.8687,100.924,100.924,1
5,111,91.3911,77.8687,98.9859,98.9859,1
5,112,91.3911,77.8687,102.165,102.165,0.965812
5,113,91.3911,77.8687,100.635,100.635,1
5,114,91.3911,77.8687,81.658,81.658,1
5,115,91.3911,76.1363,76.1363,76.1363,1
5,116,91.3911,76.1363,85.929,76.1363,0.898389
5,117,91.3911,76.1363,90.5071,90.5071,0.854495
5,118,91.3911,76.1363,76.6031,76.6031,1
5,119,91.3911,58.9015,58.9015,58.9015,1
5,120,91.3911,58.9015,73.0142,73.0142,0.856911
5,121,91.3911,58.9015,80.3165,80.3165,0.923207
5,122,91.3911,58.9015,60.3858,60.3858,1
5,123,91.3911,58.9015,84.2409,60.3858,0.770263
5,124,91.3911,58.9015,76.5416,76.5416,0.837967
5,125,91.3911,58.9015,100.149,76.5416,0.772354
5,126,91.3911,58.9015,64.2002,64.2002,1
5,127,91.3911,58.9015,64.0354,64.0354,1
5,128,91.3911,58.9015,58.9534,58.9534,1
5,129,91.3911,58.0657,58.0657,58.0657,1
5,130,91.3911,55.0887,55.0887,55.0887,1
5,131,91.3911,55.0887,76.4072,76.4072,0.791942
5,132,91.3911,55.0887,79.1368,79.1368,0.970574
5,133,91.3911,55.0887,96.6109,96.6109,0.825967
5,134,91.3911,55.0887,72.1523,72.1523,1
5,135,91.3911,55.0887,62.6333,62.6333,1
5,136,91.3911,55.0887,85.3023,85.3023,0.780325
5,137,91.3911,55.0887,106.572,85.3023,0.792362
5,138,91.3911,55.0887,65.7962,65.7962,1
5,139,91.3911,55.0887,57.6843,57.6843,1
5,140,91.3911,55.0887,75.4431,75.4431,0.823396
5,141,91.3911,55.0887,58.1347,58.1347,1
5,142,91.3911,55.0887,77.7668,77.7668,0.806691
5,143,91.3911,55.0887,92.412,92.412,0.851933
5,144,91.3911,55.0887,87.5407,87.5407,1
5,145,91.3911,55.0887,95.6615,95.6615,0.914976
5,146,91.3911,55.0887,107.408,107.408,0.879392
5,147,91.3911,55.0887,129.344,129.344,0.786604
5,148,91.3911,55.0887,139.971,139.971,0.890224
5,149,91.3911,55.0887,137.655,137.655,1
5,150,91.3911,55.0887,143.603,143.603,0.936985
5,151,91.3911,55.0887,150.019,150.019,0.932209
5,152,91.3911,55.0887,161.03,150.019,0.886492
5,153,91.3911,55.0887,133.927,133.927,1
5,154,91.3911,55.0887,133.714,133.714,1
5,155,91.3911,55.0887,148.957,133.714,0.846381
5,156,91.3911,55.0887,115.335,115.335,1
5,157,91.3911,55.0887,122.412,122.412,0.925494
5,158,91.3911,55.0887,120.263,120.263,1
5,159,91.3911,55.0887,130.207,130.207,0.896906
5,160,91.3911,55.0887,133.327,133.327,0.966439
5,161,91.3911,55.0887,128.034,128.034,1
5,162,91.3911,55.0887,124.563,124.563,1
5,163,91.3911,55.0887,118.734,118.734,1
5,164,91.3911,55.0887,137.812,137.812,0.811601
5,165,91.3911,55.0887,114.458,114.458,1
5,166,91.3911,55.0887,135.942,135.942,0.790515
5,167,91.3911,55.0887,118.33,118.33,1
5,168,91.3911,55.0887,133.881,133.881,0.843534
5,169,91.3911,55.0887,126.595,126.595,1
5,170,91.3911,55.0887,131.122,131.122,0.951666
5,171,91.3911,55.0887,110.929,110.929,1
5,172,91.3911,55.0887,93.2914,93.2914,1
5,173,91.3911,55.0887,109.885,93.2914,0.833964
5,174,91.3911,55.0887,75.5644,75.5644,1
5,175,91.3911,55.0887,68.3134,68.3134,1
5,176,91.3911,55.0887,69.7699,69.7699,0.984189
5,177,91.3911,55.0887,88.6412,88.6412,0.813435
5,178,91.3911,55.0887,97.1846,97.1846,0.910754
5,179,91.3911,55.0887,96.9918,96.9918,1
5,180,91.3911,55.0887,120.696,120.696,0.771534
5,181,91.3911,55.0887,96.761,96.761,1
5,182,91.3911,55.0887,118.141,118.141,0.791412
5,183,91.3911,55.0887,132.603,132.603,0.853639
5,184,91.3911,55.0887,135.104,135.104,0.973008
5,185,91.3911,55.0887,133.262,133.262,1
5,186,91.3911,55.0887,125.714,125.714,1
5,187,91.3911,55.0887,139.557,125.714,0.859448
5,188,91.3911,55.0887,144.363,144.363,0.815416
5,189,91.3911,55.0887,154.18,154.18,0.898151
5,190,91.3911,55.0887,156.018,156.018,0.980095
5,191,91.3911,55.0887,135.554,135.554,1
5,192,91.3911,55.0887,128.036,128.036,1
5,193,91.3911,55.0887,118.272,118.272,1
5,194,91.3911,55.0887,138.254,138.254,0.803614
5,195,91.3911,55.0887,139.042,139.042,0.991414
5,196,91.3911,55.0887,121.034,121.034,1
5,197,91.3911,55.0887,106.117,106.117,1
5,198,91.3911,55.0887,97.4096,97.4096,1
5,199,91.3911,55.0887,73.0411,73.0411,1
5,200,91.3911,55.0887,74.6017,74.6017,0.983069
5,201,86.8215,55.0887,86.133,86.133,0.875625
5,202,86.8215,55.0887,91.0422,91.0422,0.945026
5,203,86.8215,55.0887,115.308,115.308,0.756165
5,204,86.8215,55.0887,105.597,105.597,1
