IdVuelo,TiempoEntrada,X_In,Y_In,Z_In,TiempoSalidaPlan,X_SalP,Y_SalP,Z_SalP,HayConflicto,Resuelto,TipoManiobra,Magnitud,TiempoSalidaReal,X_SalR,Y_SalR,Z_SalR, NumAvionesAct
1,0.0000,250.9685,544.5437,8.0000,176.6397,999.9999,146.5574,8.0000,0,0,-1,0.0000,176.6397,999.9999,146.5574,8.0000,0
2,4.0000,627.4526,200.6363,15.0000,287.9412,202.1275,1000.0000,15.0000,0,0,-1,0.0000,287.9412,202.1275,1000.0000,15.0000,1
3,8.0000,256.6191,0.0000,8.5712,368.1063,1000.0001,857.7380,8.5712,0,0,-1,0.0000,368.1063,1000.0001,857.7380,8.5712,2
4,14.0000,18.2512,0.0000,13.7770,249.2412,1000.0001,625.1599,13.7770,0,0,-1,0.0000,249.2412,1000.0001,625.1599,13.7770,3
5,19.0000,0.0000,868.3166,9.6797,321.7195,1000.0000,59.5207,9.6797,0,0,-1,0.0000,321.7195,1000.0000,59.5207,9.6797,4
6,23.0000,136.7163,671.8893,15.0000,224.9740,1000.0000,407.4700,15.0000,0,0,-1,0.0000,224.9740,1000.0000,407.4700,15.0000,5
7,27.0000,88.9204,1000.0000,12.5074,304.5168,806.8690,-0.0000,12.5074,0,0,-1,0.0000,304.5168,806.8690,-0.0000,12.5074,6
8,32.0000,1000.0000,884.9042,13.2054,331.0446,227.6614,-0.0000,13.2054,0,0,-1,0.0000,331.0446,227.6614,-0.0000,13.2054,7
9,37.0000,678.6158,1000.0000,8.3181,353.4538,190.9307,-0.0000,8.3181,0,0,-1,0.0000,353.4538,190.9307,-0.0000,8.3181,8
10,42.0000,662.3325,341.4507,15.0000,267.2814,-0.0000,704.3728,15.0000,0,0,-1,0.0000,267.2814,-0.0000,704.3728,15.0000,9
11,48.0000,323.1709,655.8327,8.0000,237.9366,1000.0001,169.1229,8.0000,0,0,-1,0.0000,237.9366,1000.0001,169.1229,8.0000,10
12,52.0000,576.1135,383.2761,15.0000,207.8545,-0.0000,882.3597,15.0000,0,0,-1,0.0000,207.8545,-0.0000,882.3597,15.0000,11
13,57.0000,332.1998,1000.0000,10.1510,369.7479,989.8872,-0.0000,10.1510,0,0,-1,0.0000,369.7479,989.8872,-0.0000,10.1510,12
14,62.0000,390.3722,1000.0000,12.3513,361.8482,384.3419,-0.0000,12.3513,0,0,-1,0.0000,361.8482,384.3419,-0.0000,12.3513,13
15,66.0000,960.7733,164.5621,15.0000,334.9380,277.4509,999.9999,15.0000,0,0,-1,0.0000,334.9380,277.4509,999.9999,15.0000,14
16,72.0000,215.0311,777.6353,8.0000,328.3621,883.6713,-0.0000,8.0000,0,0,-1,0.0000,328.3621,883.6713,-0.0000,8.0000,15
17,77.0000,216.5562,747.8268,8.0000,393.2719,1000.0000,32.6082,8.0000,0,0,-1,0.0000,393.2719,1000.0000,32.6082,8.0000,16
18,82.0000,0.0000,720.2682,11.7777,333.9861,823.3295,-0.0000,11.7777,0,0,-1,0.0000,333.9861,823.3295,-0.0000,11.7777,17
19,86.0000,189.4480,391.8696,8.0000,263.6424,1000.0000,646.9073,8.0000,0,0,-1,0.0000,263.6424,1000.0000,646.9073,8.0000,18
20,91.0000,542.4675,44.1257,15.0000,291.0311,265.4645,1000.0000,15.0000,0,0,-1,0.0000,291.0311,265.4645,1000.0000,15.0000,19
21,95.0000,288.5690,265.5752,15.0000,286.4327,1000.0000,807.3970,15.0000,0,0,-1,0.0000,286.4327,1000.0000,807.3970,15.0000,20
22,101.0000,480.0707,1000.0000,14.8124,307.1904,710.6424,-0.0000,14.8124,0,0,-1,0.0000,307.1904,710.6424,-0.0000,14.8124,21
23,105.0000,1000.0000,443.8328,12.2715,336.2185,-0.0000,302.1957,12.2715,0,0,-1,0.0000,336.2185,-0.0000,302.1957,12.2715,22
24,111.0000,1000.0000,643.9224,8.4478,426.5831,-0.0000,221.1937,8.4478,1,1,0,0.0000,543.6207,-0.0000,221.1937,8.4478,23
25,115.0000,893.9919,210.8965,8.0000,380.2177,59.4775,1000.0000,8.0000,0,0,-1,0.0000,380.2177,59.4775,1000.0000,8.0000,24
26,119.0000,552.9249,741.1475,15.0000,271.9415,376.0325,-0.0000,15.0000,0,0,-1,0.0000,271.9415,376.0325,-0.0000,15.0000,25
27,124.0000,0.0000,788.7457,10.9900,482.1791,1000.0000,290.1979,10.9900,0,0,-1,0.0000,482.1791,1000.0000,290.1979,10.9900,26
28,128.0000,43.3047,588.3442,15.0000,342.3438,1000.0000,428.1168,15.0000,0,0,-1,0.0000,342.3438,1000.0000,428.1168,15.0000,27
29,134.0000,763.1722,0.0000,12.2892,400.5656,627.2347,1000.0000,12.2892,0,0,-1,0.0000,400.5656,627.2347,1000.0000,12.2892,28
30,139.0000,73.1135,461.7146,15.1524,380.9772,1000.0000,638.7184,15.0000,1,1,1,0.0000,380.9772,1000.0000,638.7184,15.1524,29
31,143.0000,445.0717,0.0000,9.9233,360.8398,517.8558,1000.0001,9.9233,0,0,-1,0.0000,360.8398,517.8558,1000.0001,9.9233,30
32,149.0000,617.0634,1000.0000,8.4450,487.2818,305.7519,-0.0000,8.4450,0,0,-1,0.0000,487.2818,305.7519,-0.0000,8.4450,31
33,153.0000,0.0000,860.2031,12.5129,371.0031,633.7587,-0.0000,12.5129,0,0,-1,0.0000,371.0031,633.7587,-0.0000,12.5129,32
34,159.0000,1000.0000,861.4256,9.3038,484.6575,239.0875,-0.0000,9.3038,0,0,-1,0.0000,484.6575,239.0875,-0.0000,9.3038,33
35,165.0000,1000.0000,308.4866,10.2226,480.5520,-0.0000,588.3752,10.2226,0,0,-1,0.0000,480.5520,-0.0000,588.3752,10.2226,34
36,170.0000,427.6587,0.0000,8.5525,466.4760,405.7112,1000.0000,8.4001,1,1,1,0.0000,466.4760,405.7112,1000.0000,8.5525,35
37,175.0000,0.0000,682.1654,13.0939,486.8806,1000.0000,412.1486,13.0939,0,0,-1,0.0000,486.8806,1000.0000,412.1486,13.0939,36
38,179.0000,0.0000,203.3153,8.3116,388.2868,1000.0001,447.7110,8.3116,0,0,-1,0.0000,388.2868,1000.0001,447.7110,8.3116,36
39,184.0000,211.9086,908.7295,15.0000,459.5410,999.9999,13.8997,15.0000,1,1,2,0.0000,430.7321,999.9999,188.3469,15.0000,37
40,188.0000,26.1346,0.0000,11.0709,570.5389,1000.0000,793.7880,11.0709,0,0,-1,0.0000,570.5389,1000.0000,793.7880,11.0709,38
41,193.0000,1000.0000,237.0979,9.3445,531.2676,-0.0000,665.5552,9.3445,0,0,-1,0.0000,531.2676,-0.0000,665.5552,9.3445,39
42,198.0000,1000.0000,828.6469,14.9491,424.0130,-0.0000,374.7357,14.9491,0,0,-1,0.0000,424.0130,-0.0000,374.7357,14.9491,40
43,204.0000,814.9983,370.7047,15.1524,435.2773,51.0918,1000.0000,15.0000,1,1,1,0.0000,435.2773,51.0918,1000.0000,15.1524,41
44,208.0000,720.7095,656.3859,15.0000,453.4377,177.0842,-0.0000,15.0000,0,0,-1,0.0000,453.4377,177.0842,-0.0000,15.0000,41
45,213.0000,1000.0000,441.9727,12.1614,503.6056,-0.0000,698.0243,12.1614,0,0,-1,0.0000,503.6056,-0.0000,698.0243,12.1614,42
46,219.0000,407.1849,1000.0000,11.1185,437.6614,255.2729,-0.0000,11.1185,0,0,-1,0.0000,437.6614,255.2729,-0.0000,11.1185,43
47,225.0000,1000.0000,926.2915,14.3631,566.8531,-0.0000,528.6049,14.3631,0,0,-1,0.0000,566.8531,-0.0000,528.6049,14.3631,43
48,230.0000,0.0000,545.2646,10.9451,469.7099,1000.0000,453.1527,10.9451,0,0,-1,0.0000,469.7099,1000.0000,453.1527,10.9451,44
49,236.0000,1000.0000,755.8367,12.2579,528.5848,-0.0000,159.9590,12.2579,0,0,-1,0.0000,528.5848,-0.0000,159.9590,12.2579,45
50,240.0000,994.9730,1000.0000,13.3862,545.2069,209.7747,-0.0000,13.3862,0,0,-1,0.0000,545.2069,209.7747,-0.0000,13.3862,45
51,244.0000,356.3730,0.0000,13.7304,489.1536,1000.0000,986.2586,13.7304,0,0,-1,0.0000,489.1536,1000.0000,986.2586,13.7304,46
52,249.0000,538.4197,1000.0000,9.3854,579.3308,594.9244,-0.0000,9.3854,0,0,-1,0.0000,579.3308,594.9244,-0.0000,9.3854,47
53,254.0000,180.3090,1000.0000,10.1751,512.4420,873.9502,-0.0000,10.1751,0,0,-1,0.0000,512.4420,873.9502,-0.0000,10.1751,47
54,259.0000,799.7429,0.0000,9.6067,498.2802,504.9900,1000.0000,9.6067,0,0,-1,0.0000,498.2802,504.9900,1000.0000,9.6067,48
55,263.0000,0.0000,507.3234,11.4937,481.4780,1000.0000,163.7036,11.4937,0,0,-1,0.0000,481.4780,1000.0000,163.7036,11.4937,49
56,267.0000,651.6487,1000.0000,13.2997,484.3759,304.3571,-0.0000,13.2997,0,0,-1,0.0000,484.3759,304.3571,-0.0000,13.2997,49
57,272.0000,82.0246,1000.0000,10.3655,562.3318,999.9999,405.7249,10.3655,0,0,-1,0.0000,562.3318,999.9999,405.7249,10.3655,48
58,276.0000,0.0000,325.8304,11.2034,556.3271,1000.0000,719.5471,11.2034,0,0,-1,0.0000,556.3271,1000.0000,719.5471,11.2034,49
59,282.0000,0.0000,0.4283,12.2129,571.0022,647.3537,1000.0001,12.2129,0,0,-1,0.0000,571.0022,647.3537,1000.0001,12.2129,50
60,286.0000,298.8211,1000.0000,9.6528,567.6085,577.0068,-0.0000,9.6528,0,0,-1,0.0000,567.6085,577.0068,-0.0000,9.6528,51
61,292.0000,784.1369,153.6430,8.0000,522.4132,484.8327,1000.0000,8.0000,0,0,-1,0.0000,522.4132,484.8327,1000.0000,8.0000,49
62,297.0000,560.1039,1000.0000,10.0647,509.3362,353.9406,-0.0000,10.0647,0,0,-1,0.0000,509.3362,353.9406,-0.0000,10.0647,50
63,302.0000,109.9175,399.5784,15.0000,553.7915,1000.0001,975.2630,15.0000,0,0,-1,0.0000,553.7915,1000.0001,975.2630,15.0000,51
64,306.0000,913.0941,12.6384,8.0000,623.4983,-0.0000,936.4100,8.0000,0,0,-1,0.0000,623.4983,-0.0000,936.4100,8.0000,51
65,311.0000,0.0000,897.6083,14.1950,555.5969,1000.0000,209.0282,14.1950,0,0,-1,0.0000,555.5969,1000.0000,209.0282,14.1950,51
66,316.0000,833.9777,1000.0000,10.1504,646.8585,237.5211,-0.0000,10.1504,0,0,-1,0.0000,646.8585,237.5211,-0.0000,10.1504,52
67,320.0000,39.2645,0.0000,13.1432,675.4037,932.0062,1000.0000,13.1432,0,0,-1,0.0000,675.4037,932.0062,1000.0000,13.1432,53
68,326.0000,376.7050,728.9664,8.0000,595.8564,975.7518,-0.0000,8.0000,0,0,-1,0.0000,595.8564,975.7518,-0.0000,8.0000,53
69,331.0000,63.5234,544.1238,15.0000,600.9791,1000.0000,555.5277,15.0000,0,0,-1,0.0000,600.9791,1000.0000,555.5277,15.0000,53
70,335.0000,627.2949,1000.0000,12.2079,557.1111,469.3172,-0.0000,12.2079,0,0,-1,0.0000,557.1111,469.3172,-0.0000,12.2079,51
71,339.0000,816.7030,471.7446,8.0000,600.8733,-0.0000,284.3514,8.0000,0,0,-1,0.0000,600.8733,-0.0000,284.3514,8.0000,51
72,345.0000,1000.0000,93.0783,8.8524,587.8594,-0.0000,781.2123,8.8524,0,0,-1,0.0000,587.8594,-0.0000,781.2123,8.8524,51
73,349.0000,647.9224,415.4807,8.0000,569.5999,-0.0000,557.0798,8.0000,0,0,-1,0.0000,569.5999,-0.0000,557.0798,8.0000,52
74,354.0000,224.0515,187.3064,15.0000,540.9382,999.9999,609.8799,15.0000,0,0,-1,0.0000,540.9382,999.9999,609.8799,15.0000,52
75,360.0000,881.2321,1000.0000,13.4468,614.4020,-0.0000,320.5927,13.4468,0,0,-1,0.0000,614.4020,-0.0000,320.5927,13.4468,53
76,366.0000,0.0000,294.3914,11.0752,677.4382,1000.0001,400.9886,11.0752,0,0,-1,0.0000,677.4382,1000.0001,400.9886,11.0752,52
77,371.0000,1000.0000,280.2384,12.5401,699.9025,76.5370,1000.0000,12.5401,0,0,-1,0.0000,699.9025,76.5370,1000.0000,12.5401,51
78,377.0000,745.1277,503.9108,8.0000,377.0000,745.1277,503.9108,8.0000,0,0,-1,0.0000,377.0000,745.1277,503.9108,8.0000,51
79,381.0000,552.5989,518.6847,8.0000,492.8960,-0.0000,516.1450,8.0000,0,0,-1,0.0000,492.8960,-0.0000,516.1450,8.0000,49
80,385.0000,728.3784,106.7537,15.0000,713.8956,62.4562,999.9999,15.0000,0,0,-1,0.0000,713.8956,62.4562,999.9999,15.0000,50
81,389.0000,511.2995,1000.0000,14.3616,643.6358,660.1501,-0.0000,14.3616,0,0,-1,0.0000,643.6358,660.1501,-0.0000,14.3616,50
82,395.0000,56.8714,603.8182,15.0000,639.5311,1000.0000,391.3965,15.0000,0,0,-1,0.0000,639.5311,1000.0000,391.3965,15.0000,50
83,399.0000,1000.0000,507.9377,9.0119,399.0000,1000.0000,507.9377,9.0119,0,0,-1,0.0000,399.0000,1000.0000,507.9377,9.0119,51
84,404.0000,57.9845,324.7590,15.0000,689.7818,838.1943,1000.0001,15.0000,0,0,-1,0.0000,689.7818,838.1943,1000.0001,15.0000,50
85,409.0000,0.0000,424.2260,10.4659,638.9352,1000.0000,948.9457,10.4659,0,0,-1,0.0000,638.9352,1000.0000,948.9457,10.4659,51
86,415.0000,969.7822,1000.0000,14.9414,692.4146,95.5929,-0.0000,14.9414,0,0,-1,0.0000,692.4146,95.5929,-0.0000,14.9414,52
87,420.0000,448.2423,184.5622,15.0000,650.6580,342.9982,1000.0000,15.0000,0,0,-1,0.0000,650.6580,342.9982,1000.0000,15.0000,53
88,425.0000,451.1546,0.0000,9.5292,651.4517,666.6568,1000.0000,9.5292,0,0,-1,0.0000,651.4517,666.6568,1000.0000,9.5292,53
89,429.0000,457.5970,641.5655,8.0000,604.8744,667.4559,-0.0000,8.0000,0,0,-1,0.0000,604.8744,667.4559,-0.0000,8.0000,54
90,434.0000,494.5443,1000.0000,10.7616,752.7024,183.6214,-0.0000,10.7616,0,0,-1,0.0000,752.7024,183.6214,-0.0000,10.7616,54
91,440.0000,0.0000,581.3182,11.2591,689.6364,1000.0000,197.0111,11.2591,0,0,-1,0.0000,689.6364,1000.0000,197.0111,11.2591,53
92,445.0000,1000.0000,820.1557,13.2062,703.5773,-0.0000,318.0932,13.2062,0,0,-1,0.0000,703.5773,-0.0000,318.0932,13.2062,54
93,450.0000,768.0917,297.9765,15.0000,732.4887,-0.0000,697.3536,15.0000,0,0,-1,0.0000,732.4887,-0.0000,697.3536,15.0000,55
94,454.0000,1000.0000,628.7587,14.6038,660.7325,-0.0000,367.4160,14.6038,0,0,-1,0.0000,660.7325,-0.0000,367.4160,14.6038,55
95,458.0000,487.0172,0.0000,12.4542,711.4941,302.1530,1000.0000,12.4542,0,0,-1,0.0000,711.4941,302.1530,1000.0000,12.4542,56
96,462.0000,576.6335,850.1485,8.0000,680.4510,320.7745,-0.0000,8.0000,0,0,-1,0.0000,680.4510,320.7745,-0.0000,8.0000,57
97,466.0000,966.8875,0.0000,14.7105,837.5759,-0.0000,725.7517,14.7105,0,0,-1,0.0000,837.5759,-0.0000,725.7517,14.7105,58
98,470.0000,0.0000,705.4633,13.8247,743.1073,867.2094,-0.0000,13.8247,0,0,-1,0.0000,743.1073,867.2094,-0.0000,13.8247,57
99,476.0000,512.2499,352.8529,15.0000,640.7762,410.2181,1000.0001,15.0000,0,0,-1,0.0000,640.7762,410.2181,1000.0001,15.0000,58
100,481.0000,0.0000,275.3547,9.2858,820.1339,999.9999,705.2810,9.2858,0,0,-1,0.0000,820.1339,999.9999,705.2810,9.2858,58
101,485.0000,514.1410,1000.0000,13.5494,714.9243,240.2484,-0.0000,13.5494,0,0,-1,0.0000,714.9243,240.2484,-0.0000,13.5494,55
102,490.0000,359.2847,1000.0000,9.8407,691.1576,408.9737,-0.0000,9.8407,0,0,-1,0.0000,691.1576,408.9737,-0.0000,9.8407,53
103,494.0000,0.0000,619.5105,13.7407,821.5057,1000.0001,396.6182,13.7407,0,0,-1,0.0000,821.5057,1000.0001,396.6182,13.7407,53
104,499.0000,0.0000,933.0560,11.9147,776.7446,999.0322,-0.0000,11.9147,0,0,-1,0.0000,776.7446,999.0322,-0.0000,11.9147,53
105,504.0000,849.5540,0.0000,9.9914,815.4839,117.5251,1000.0000,10.1438,1,1,1,0.0000,815.4839,117.5251,1000.0000,9.9914,53
106,510.0000,612.0935,454.5926,15.0000,695.5912,-0.0000,538.8265,15.0000,0,0,-1,0.0000,695.5912,-0.0000,538.8265,15.0000,53
107,516.0000,1000.0000,63.8279,8.8243,838.8269,-0.0000,513.8909,8.8243,0,0,-1,0.0000,838.8269,-0.0000,513.8909,8.8243,53
108,522.0000,16.7613,1000.0000,14.9951,791.7087,1000.0001,279.4965,14.9951,0,0,-1,0.0000,791.7087,1000.0001,279.4965,14.9951,54
109,527.0000,0.0000,990.8015,10.2934,865.2891,840.2220,-0.0000,10.2934,0,0,-1,0.0000,865.2891,840.2220,-0.0000,10.2934,54
110,531.0000,922.3773,88.7477,15.0000,807.0457,368.6834,999.9999,15.0000,0,0,-1,0.0000,807.0457,368.6834,999.9999,15.0000,54
111,537.0000,853.5957,52.4269,8.0000,848.9374,177.0485,1000.0000,8.0000,0,0,-1,0.0000,848.9374,177.0485,1000.0000,8.0000,54
112,541.0000,386.1395,641.0861,8.0000,728.4109,898.2465,-0.0000,8.0000,0,0,-1,0.0000,728.4109,898.2465,-0.0000,8.0000,54
113,546.0000,477.1391,442.8471,8.0000,685.1670,545.6598,999.9999,8.0000,0,0,-1,0.0000,685.1670,545.6598,999.9999,8.0000,53
114,551.0000,25.0697,1000.0000,11.3680,952.7820,845.4555,-0.0000,11.3680,0,0,-1,0.0000,952.7820,845.4555,-0.0000,11.3680,54
115,555.0000,662.7343,1000.0000,10.9998,776.1317,604.1071,-0.0000,10.9998,0,0,-1,0.0000,776.1317,604.1071,-0.0000,10.9998,54
116,559.0000,377.7873,1000.0000,10.1878,815.9578,629.4064,-0.0000,10.1878,0,0,-1,0.0000,815.9578,629.4064,-0.0000,10.1878,52
117,565.0000,0.0000,273.8939,8.3541,782.7485,753.5262,1000.0001,8.3541,0,0,-1,0.0000,782.7485,753.5262,1000.0001,8.3541,52
118,570.0000,0.0000,89.2372,11.3534,951.0534,1000.0001,885.1425,11.3534,0,0,-1,0.0000,951.0534,1000.0001,885.1425,11.3534,50
119,574.0000,512.6826,1000.0000,8.3399,791.4455,756.7784,-0.0000,8.3399,0,0,-1,0.0000,791.4455,756.7784,-0.0000,8.3399,49
120,579.0000,1000.0000,940.3670,11.2542,798.8463,-0.0000,548.2552,11.2542,0,0,-1,0.0000,798.8463,-0.0000,548.2552,11.2542,50
121,583.0000,441.1602,1000.0000,10.6257,814.9597,845.8001,-0.0000,10.6257,0,0,-1,0.0000,814.9597,845.8001,-0.0000,10.6257,50
122,589.0000,0.0000,359.4962,9.6407,863.9640,1000.0000,568.7056,9.6407,0,0,-1,0.0000,863.9640,1000.0000,568.7056,9.6407,50
123,594.0000,1000.0000,898.9938,12.9738,902.3651,332.7315,-0.0000,12.9738,0,0,-1,0.0000,902.3651,332.7315,-0.0000,12.9738,51
124,598.0000,129.1544,177.6091,14.7889,813.6304,689.9680,1000.0000,15.0000,1,1,1,0.0000,813.6304,689.9680,1000.0000,14.7889,51
125,604.0000,912.5931,0.0000,9.9488,861.6807,-0.0000,729.5148,9.9488,0,0,-1,0.0000,861.6807,-0.0000,729.5148,9.9488,50
126,608.0000,296.9977,672.3757,8.0000,800.6029,1000.0000,118.1163,8.0000,0,0,-1,0.0000,800.6029,1000.0000,118.1163,8.0000,50
127,613.0000,0.0000,212.6331,13.1658,923.8229,1000.0001,477.2144,13.1658,0,0,-1,0.0000,923.8229,1000.0001,477.2144,13.1658,51
128,617.0000,93.4825,1000.0000,11.4530,933.1157,864.2816,-0.0000,11.4530,0,0,-1,0.0000,933.1157,864.2816,-0.0000,11.4530,51
129,621.0000,552.3423,0.0000,10.9636,832.6479,383.0547,999.9999,10.9636,0,0,-1,0.0000,832.6479,383.0547,999.9999,10.9636,52
130,626.0000,0.0000,421.3264,9.7771,917.4819,1000.0001,416.1262,9.7771,0,0,-1,0.0000,917.4819,1000.0001,416.1262,9.7771,52
131,631.0000,1000.0000,591.3080,13.1615,869.9088,-0.0000,334.8163,13.1615,0,0,-1,0.0000,869.9088,-0.0000,334.8163,13.1615,53
132,637.0000,0.0000,446.9866,11.0668,852.6096,1000.0000,432.8861,11.0668,0,0,-1,0.0000,852.6096,1000.0000,432.8861,11.0668,54
133,641.0000,0.0000,957.8419,8.6128,1005.2818,1000.0001,295.3285,8.6128,0,0,-1,0.0000,1005.2818,1000.0001,295.3285,8.6128,52
134,646.0000,562.9850,0.0000,13.8687,922.2461,718.1779,1000.0000,13.8687,0,0,-1,0.0000,922.2461,718.1779,1000.0000,13.8687,52
135,652.0000,0.0000,778.4526,8.1277,947.2821,1000.0001,491.1466,8.1277,0,0,-1,0.0000,947.2821,1000.0001,491.1466,8.1277,50
136,656.0000,944.8032,1000.0000,12.4165,941.0675,-0.0000,447.5059,12.4165,0,0,-1,0.0000,941.0675,-0.0000,447.5059,12.4165,51
137,661.0000,1000.0000,472.4194,10.3993,975.8488,-0.0000,220.4068,10.3993,0,0,-1,0.0000,975.8488,-0.0000,220.4068,10.3993,51
138,667.0000,169.4973,0.0000,9.1277,891.3751,493.1010,1000.0000,9.1277,0,0,-1,0.0000,891.3751,493.1010,1000.0000,9.1277,52
139,671.0000,700.6183,1000.0000,11.6804,1057.0110,64.7209,-0.0000,11.6804,0,0,-1,0.0000,1057.0110,64.7209,-0.0000,11.6804,53
140,675.0000,36.8469,1000.0000,14.8576,938.2320,1000.0000,257.8980,14.8576,0,0,-1,0.0000,938.2320,1000.0000,257.8980,14.8576,54
141,681.0000,828.4246,223.6925,15.0000,880.2635,335.8270,1000.0000,15.0000,0,0,-1,0.0000,880.2635,335.8270,1000.0000,15.0000,52
142,687.0000,1000.0000,212.1642,14.1554,1006.2009,-0.0000,631.6467,14.1554,0,0,-1,0.0000,1006.2009,-0.0000,631.6467,14.1554,52
143,691.0000,1000.0000,449.2636,10.9422,1020.6240,-0.0000,675.5232,10.9422,0,0,-1,0.0000,1020.6240,-0.0000,675.5232,10.9422,51
144,695.0000,809.7248,1000.0000,14.0741,942.0469,-0.0000,246.8042,14.0741,0,0,-1,0.0000,942.0469,-0.0000,246.8042,14.0741,50
145,700.0000,106.5929,0.0000,14.1819,1037.1208,789.5363,999.9999,14.1819,0,0,-1,0.0000,1037.1208,789.5363,999.9999,14.1819,49
146,705.0000,996.6213,199.8239,15.0000,1049.9666,239.0448,1000.0001,15.0000,0,0,-1,0.0000,1049.9666,239.0448,1000.0001,15.0000,49
147,711.0000,1000.0000,229.3154,8.2207,1039.0410,139.9076,999.9999,8.2207,0,0,-1,0.0000,1039.0410,139.9076,999.9999,8.2207,50
148,715.0000,0.0000,82.2386,12.4720,970.6200,1000.0000,796.0424,12.4720,0,0,-1,0.0000,970.6200,1000.0000,796.0424,12.4720,48
149,719.0000,153.3387,0.0000,13.7757,935.8969,529.9045,1000.0000,13.7757,0,0,-1,0.0000,935.8969,529.9045,1000.0000,13.7757,49
150,723.0000,40.1312,0.0000,11.0460,1012.7178,582.9705,1000.0001,11.0460,0,0,-1,0.0000,1012.7178,582.9705,1000.0001,11.0460,50
151,727.0000,244.4334,1000.0000,12.1989,987.6902,918.0458,-0.0000,12.1989,0,0,-1,0.0000,987.6902,918.0458,-0.0000,12.1989,51
152,732.0000,1000.0000,768.9349,11.4385,1024.4960,-0.0000,606.5894,11.4385,0,0,-1,0.0000,1024.4960,-0.0000,606.5894,11.4385,51
153,736.0000,319.2184,0.0000,12.3328,947.1608,638.7559,999.9999,12.3328,0,0,-1,0.0000,947.1608,638.7559,999.9999,12.3328,51
154,741.0000,852.3941,1000.0000,10.6803,1067.1335,-0.0000,316.8486,10.6803,0,0,-1,0.0000,1067.1335,-0.0000,316.8486,10.6803,52
155,745.0000,720.4643,737.6535,15.0000,978.3163,308.7995,-0.0000,15.0000,0,0,-1,0.0000,978.3163,308.7995,-0.0000,15.0000,52
156,751.0000,347.7672,0.0000,10.3206,963.5428,331.0413,1000.0001,10.3206,0,0,-1,0.0000,963.5428,331.0413,1000.0001,10.3206,53
157,757.0000,749.7999,0.0000,12.8327,1008.4744,-0.0000,805.7247,12.8327,0,0,-1,0.0000,1008.4744,-0.0000,805.7247,12.8327,53
158,761.0000,37.2267,228.7956,15.0000,1013.9659,1000.0000,953.5928,15.0000,0,0,-1,0.0000,1013.9659,1000.0000,953.5928,15.0000,54
159,765.0000,353.1087,486.7214,8.0000,959.6688,1000.0000,600.5150,8.0000,0,0,-1,0.0000,959.6688,1000.0000,600.5150,8.0000,55
160,770.0000,40.4565,353.1935,8.0000,1029.5956,999.9999,463.3247,8.0000,0,0,-1,0.0000,1029.5956,999.9999,463.3247,8.0000,56
161,775.0000,264.5564,662.9395,15.0000,994.2889,763.3522,-0.0000,15.0000,0,0,-1,0.0000,994.2889,763.3522,-0.0000,15.0000,57
162,780.0000,82.5314,874.7630,15.0000,1046.0950,1000.0001,286.2470,15.0000,0,0,-1,0.0000,1046.0950,1000.0001,286.2470,15.0000,56
163,786.0000,5.3529,0.0000,11.5139,1071.3262,999.9999,968.2044,11.5139,0,0,-1,0.0000,1071.3262,999.9999,968.2044,11.5139,56
164,790.0000,34.2219,0.0000,9.3799,1051.2720,826.1335,1000.0000,9.3799,0,0,-1,0.0000,1051.2720,826.1335,1000.0000,9.3799,57
165,795.0000,880.9565,0.0000,8.0721,1052.1061,384.7725,999.9999,8.0721,0,0,-1,0.0000,1052.1061,384.7725,999.9999,8.0721,56
166,799.0000,0.0000,504.2731,11.7355,1116.7313,999.9999,845.9280,11.7355,0,0,-1,0.0000,1116.7313,999.9999,845.9280,11.7355,56
167,803.0000,182.4759,12.0940,15.0000,1066.5789,1000.0001,887.8339,15.0000,0,0,-1,0.0000,1066.5789,1000.0001,887.8339,15.0000,56
168,808.0000,734.4332,273.7981,8.0000,1076.4370,-0.0000,976.6712,8.0000,0,0,-1,0.0000,1076.4370,-0.0000,976.6712,8.0000,56
169,813.0000,1000.0000,726.3546,14.0353,1053.7393,-0.0000,56.7081,14.0353,0,0,-1,0.0000,1053.7393,-0.0000,56.7081,14.0353,57
170,819.0000,859.7659,310.9066,8.0000,1003.1062,-0.0000,483.2847,8.0000,0,0,-1,0.0000,1003.1062,-0.0000,483.2847,8.0000,54
171,824.0000,1000.0000,664.1387,11.5267,1072.2238,-0.0000,471.0177,11.5267,0,0,-1,0.0000,1072.2238,-0.0000,471.0177,11.5267,53
172,829.0000,846.5258,0.0000,8.7061,1121.4338,538.8405,1000.0001,8.7061,0,0,-1,0.0000,1121.4338,538.8405,1000.0001,8.7061,54
173,834.0000,910.5198,137.6691,8.0000,1090.0642,-0.0000,553.3346,8.0000,0,0,-1,0.0000,1090.0642,-0.0000,553.3346,8.0000,54
174,839.0000,588.4933,88.2275,15.0000,1054.9028,587.6085,1000.0000,15.0000,0,0,-1,0.0000,1054.9028,587.6085,1000.0000,15.0000,53
175,845.0000,1000.0000,282.9330,9.1646,1191.3545,-0.0000,738.1559,9.1646,0,0,-1,0.0000,1191.3545,-0.0000,738.1559,9.1646,54
176,850.0000,1000.0000,402.4177,12.4693,1108.1809,-0.0000,519.8634,12.4693,0,0,-1,0.0000,1108.1809,-0.0000,519.8634,12.4693,54
